unidade;setor_saida;ano;mes;paciente_dia;saidas;mp_por_setor_de_saida
HEM;CARRINHO ANESTESIA SALA 1;2019;3;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;4;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;5;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;6;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;7;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;8;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;9;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;10;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;11;0;0;
HEM;CARRINHO ANESTESIA SALA 1;2019;12;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;1;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;2;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;3;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;4;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;5;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;6;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;7;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;8;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;9;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;10;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;11;0;0;
HEM;CARRINHO ANESTESIA SALA 2;2019;12;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;1;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;2;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;3;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;4;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;5;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;6;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;7;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;8;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;9;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;10;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;11;0;0;
HEM;CARRINHO ANESTESIA SALA 3;2019;12;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;1;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;2;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;3;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;4;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;5;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;6;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;7;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;8;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;9;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;10;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;11;0;0;
HEM;CARRINHO ANESTESIA SALA 4;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 1;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 2;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 3;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 4;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 5;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA 6;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 1 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 2 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 3 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 4 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 5 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 6 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BC 7 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BO 1 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BO 2 - HJK;2019;12;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;1;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;2;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;3;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;4;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;5;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;6;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;7;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;8;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;9;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;10;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;11;0;0;
HEM;CARRINHO DE ANESTESIA BO 3 - HJK;2019;12;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;1;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;2;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;3;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;4;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;5;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;6;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;7;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;8;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;9;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;10;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;11;0;0;
HEM;CASA DA GESTANTE BEBÊ E PUÉRPERA;2019;12;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;1;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;2;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;3;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;4;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;5;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;6;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;7;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;8;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;9;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;10;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;11;0;0;
HEM;CASA DE APOIO A GESTANTE;2019;12;0;0;
HEM;CCIH;2019;1;0;0;
HEM;CCIH;2019;2;0;0;
HEM;CCIH;2019;3;0;0;
HEM;CCIH;2019;4;0;0;
HEM;CCIH;2019;5;0;0;
HEM;CCIH;2019;6;0;0;
HEM;CCIH;2019;7;0;0;
HEM;CCIH;2019;8;0;0;
HEM;CCIH;2019;9;0;0;
HEM;CCIH;2019;10;0;0;
HEM;CCIH;2019;11;0;0;
HEM;CCIH;2019;12;0;0;
HEM;CCIH/CHPB/CHB;2019;1;0;0;
HEM;CCIH/CHPB/CHB;2019;2;0;0;
HEM;CCIH/CHPB/CHB;2019;3;0;0;
HEM;CCIH/CHPB/CHB;2019;4;0;0;
HEM;CCIH/CHPB/CHB;2019;5;0;0;
HEM;CCIH/CHPB/CHB;2019;6;0;0;
HEM;CCIH/CHPB/CHB;2019;7;0;0;
HEM;CCIH/CHPB/CHB;2019;8;0;0;
HEM;CCIH/CHPB/CHB;2019;9;0;0;
HEM;CCIH/CHPB/CHB;2019;10;0;0;
HEM;CCIH/CHPB/CHB;2019;11;0;0;
HEM;CCIH/CHPB/CHB;2019;12;0;0;
HEM;CCIH/HRB/CHB;2019;1;0;0;
HEM;CCIH/HRB/CHB;2019;2;0;0;
HEM;CCIH/HRB/CHB;2019;3;0;0;
HEM;CCIH/HRB/CHB;2019;4;0;0;
HEM;CCIH/HRB/CHB;2019;5;0;0;
HEM;CCIH/HRB/CHB;2019;6;0;0;
HEM;CCIH/HRB/CHB;2019;7;0;0;
HEM;CCIH/HRB/CHB;2019;8;0;0;
HEM;CCIH/HRB/CHB;2019;9;0;0;
HEM;CCIH/HRB/CHB;2019;10;0;0;
HEM;CCIH/HRB/CHB;2019;11;0;0;
HEM;CCIH/HRB/CHB;2019;12;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;1;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;2;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;3;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;4;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;5;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;6;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;7;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;8;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;9;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;10;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;11;0;0;
HEM;CENTRAL DE APOSENTADORIA E CONTAGEM DE TEMPO;2019;12;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;1;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;2;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;3;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;4;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;5;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;6;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;7;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;8;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;9;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;10;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;11;0;0;
HEM;CENTRAL DE BENEFICIOS;2019;12;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;1;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;2;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;3;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;4;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;5;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;6;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;7;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;8;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;9;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;10;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;11;0;0;
HEM;CENTRAL DE CARREIRAS E ACUMULO DE CARGOS;2019;12;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;1;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;2;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;3;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;4;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;5;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;6;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;7;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;8;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;9;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;10;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;11;0;0;
HEM;CENTRAL DE DESEMPENHO;2019;12;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;1;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;2;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;3;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;4;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;5;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;6;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;7;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;8;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;9;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;10;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;11;0;0;
HEM;CENTRAL DE DESENVOLVIMENTO;2019;12;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;1;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;2;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;3;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;4;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;5;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;6;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;7;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;8;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;9;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;10;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;11;0;0;
HEM;CENTRAL DE EQUIPAMENTOS;2019;12;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;1;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;2;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;3;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;4;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;5;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;6;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;7;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;8;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;9;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;10;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;11;0;0;
HEM;CENTRAL DE INFORMAÇÕES;2019;12;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;1;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;2;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;3;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;4;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;5;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;6;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;7;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;8;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;9;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;10;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;11;0;0;
HEM;CENTRAL DE INOVACAO EM GESTAO DE PESSOAS;2019;12;0;0;
HEM;CENTRAL DE MOVIMENTACAO;2019;1;0;0;
HEM;CENTRAL DE MOVIMENTACAO;2019;2;0;0;
HEM;CENTRAL DE MOVIMENTACAO;2019;3;0;0;
